3272|Erhaltene, versteuerte Anzahlungen 19 % USt (Verbindlichkeiten)
3279|Erhaltene Anzahlungen - Nachsteuer
3280|Erhaltene Anzahlungen – Restlaufzeit bis 1 Jahr
3284|– Restlaufzeit 1 bis 5 Jahre
3285|– Restlaufzeit größer 5 Jahre
3300|Verbindlichkeiten aus Lieferungen und Leistungen
3301|Verbindlichkeiten aus Lieferungen und Leistungen
3305|Verbindlichkeiten aus Lieferungen und Leistungen zum allgemeinen Umsatzsteuersatz (EÜR)
3306|Verbindlichkeiten aus Lieferungen und Leistungen zum ermäßigten Umsatzsteuersatz (EÜR)
3307|Verbindlichkeiten aus Lieferungen und Leistungen ohne Vorsteuer (EÜR)
3309|Gegenkonto 3305-3307 bei Aufteilung der Verbindlichkeiten nach Steuersätzen (EÜR)
3310|Verbindlichkeiten aus Lieferungen und Leistungen ohne Kontokorrent
3334|Verbindlichkeiten aus Lieferungen und Leistungen für Investitionen für § 4 Abs. 3 EStG
3335|Verbindlichkeiten aus Lieferungen und Leistungen ohne Kontokorrent – Restlaufzeit bis 1 Jahr
3337|– Restlaufzeit 1 bis 5 Jahre
3338|– Restlaufzeit größer 5 Jahre
3340|Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Gesellschaftern
3341|– Restlaufzeit bis 1 Jahr
3345|– Restlaufzeit 1 bis 5 Jahre
3348|– Restlaufzeit größer 5 Jahre
3349|Gegenkonto 3335-3348, 3420-3449, 3470-3499 bei Aufteilung Kreditorenkonto
3400|Verbindlichkeiten gegenüber verbundenen Unternehmen
3401|– Restlaufzeit bis 1 Jahr
3405|– Restlaufzeit 1 bis 5 Jahre
3410|– Restlaufzeit größer 5 Jahre
3420|Verbindlichkeiten aus Lieferungen und Leistungen gegenüber verbundenen Unternehmen
3421|– Restlaufzeit bis 1 Jahr
3425|– Restlaufzeit 1 bis 5 Jahre
3430|– Restlaufzeit größer 5 Jahre
3450|Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht
3451|– Restlaufzeit bis 1 Jahr
3455|– Restlaufzeit 1 bis 5 Jahre
3460|– Restlaufzeit größer 5 Jahre
3470|Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht
3471|– Restlaufzeit bis 1 Jahr
3475|– Restlaufzeit 1 bis 5 Jahre
3480|– Restlaufzeit größer 5 Jahre
3500|Sonstige Verbindlichkeiten
3501|– Restlaufzeit bis 1 Jahr
3504|– Restlaufzeit 1 bis 5 Jahre
3507|– Restlaufzeit größer 5 Jahre
3509|Sonstige Verbindlichkeiten nach § 11 Abs. 2 Satz 2 EStG für § 4 Abs. 3 EStG
3510|Verbindlichkeiten gegenüber Gesellschaftern
3511|– Restlaufzeit bis 1 Jahr
3514|– Restlaufzeit 1 bis 5 Jahre
3517|– Restlaufzeit größer 5 Jahre
3519|Verbindlichkeiten gegenüber Gesellschaftern für offene Ausschüttungen
3520|Verbindlichkeiten gegenüber typisch stillen Gesellschaftern
3521|– Restlaufzeit bis 1 Jahr
3524|– Restlaufzeit 1 bis 5 Jahre
3527|– Restlaufzeit größer 5 Jahre
3530|Verbindlichkeiten gegenüber atypisch stillen Gesellschaftern
3531|– Restlaufzeit bis 1 Jahr
3534|– Restlaufzeit 1 bis 5 Jahre
3537|– Restlaufzeit größer 5 Jahre
3540|Partiarische Darlehen
3541|– Restlaufzeit bis 1 Jahr
3544|– Restlaufzeit 1 bis 5 Jahre
3547|– Restlaufzeit größer 5 Jahre
3550|Erhaltene Kautionen
3551|– Restlaufzeit bis 1 Jahr
3554|– Restlaufzeit 1 bis 5 Jahre
3557|– Restlaufzeit größer 5 Jahre
3560|Darlehen
3561|– Restlaufzeit bis 1 Jahr
3564|– Restlaufzeit 1 bis 5 Jahre
3567|– Restlaufzeit größer 5 Jahre
3570|Sonstige Verbindlichkeiten, vor Restlaufzeitdifferenzierung (nur Bilanzierer)
3599|Gegenkonto 3500-3569 und 3640-3658 bei Aufteilung der Konten 3570-3598
3600|Agenturwarenabrechnung
3610|Kreditkartenabrechnung
3611|Verbindlichkeiten gegenüber Arbeitsgemeinschaften
3612|Neutralisierung aufwandswirksamer Sachverhalte für § 4 Abs. 3 EStG
3613|Ergebnisneutrale Sachverhalte für § 4 Abs. 3 EStG
3620|Gewinnverfügungskonto stille Gesellschafter - sonstige Verbindlichkeiten
3630|Sonstige Verrechnungskonten (Interimskonto)
3634|Verbindlichkeiten gegenüber Gesellschaft/Gesamthand28)
3635|Sonstige Verbindlichkeiten aus genossenschaftlicher Rückvergütung
3640|Verbindlichkeiten gegenüber GmbH-Gesellschaftern
3641|– Restlaufzeit bis 1 Jahr
3642|– Restlaufzeit 1 bis 5 Jahre
3643|– Restlaufzeit größer 5 Jahre
3645|Verbindlichkeiten gegenüber persönlich haftenden Gesellschaftern
3646|– Restlaufzeit bis 1 Jahr
3647|– Restlaufzeit 1 bis 5 Jahre
3648|– Restlaufzeit größer 5 Jahre
3650|Verbindlichkeiten gegenüber Kommanditisten
3651|– Restlaufzeit bis 1 Jahr
3652|– Restlaufzeit 1 bis 5 Jahre
3653|– Restlaufzeit größer 5 Jahre
3655|Verbindlichkeiten gegenüber stillen Gesellschaftern
3656|– Restlaufzeit bis 1 Jahr
3657|– Restlaufzeit 1 bis 5 Jahre
3658|– Restlaufzeit größer 5 Jahre
3695|Verrechnungskonto geleistete Anzahlungen bei Buchung über Kreditorenkonto
3700|Verbindlichkeiten aus Steuern und Abgaben
3701|– Restlaufzeit bis 1 Jahr
3710|– Restlaufzeit 1 bis 5 Jahre
3715|– Restlaufzeit größer 5 Jahre
3720|Verbindlichkeiten aus Lohn und Gehalt
3725|Verbindlichkeiten für Einbehaltungen von Arbeitnehmern
3726|Verbindlichkeiten an das Finanzamt aus abzuführendem Bauabzugsbetrag
3730|Verbindlichkeiten aus Lohn- und Kirchensteuer
3740|Verbindlichkeiten im Rahmen der sozialen Sicherheit
3741|– Restlaufzeit bis 1 Jahr
3750|– Restlaufzeit 1 bis 5 Jahre
3755|– Restlaufzeit größer 5 Jahre
3759|Voraussichtliche Beitragsschuld gegenüber den Sozialversicherungsträgern
3760|Verbindlichkeiten aus Einbehaltungen (KapESt und SolZ, KiSt auf KapESt) für offene Ausschüttungen
3761|Verbindlichkeiten für Verbrauchsteuern
3770|Verbindlichkeiten aus Vermögensbildung
3771|– Restlaufzeit bis 1 Jahr
3780|– Restlaufzeit 1 bis 5 Jahre
3785|– Restlaufzeit größer 5 Jahre
3786|Ausgegebene Geschenkgutscheine
3790|Lohn- und Gehaltsverrechnungskonto
3791|Lohn- und Gehaltsverrechnung nach § 11 Abs. 2 Satz 2 EStG für § 4 Abs. 3 EStG
3796|Verbindlichkeiten im Rahmen der sozialen Sicherheit für § 4 Abs. 3 EStG
3798|Umsatzsteuer aus im anderen EU-Land steuerpflichtigen elektronischen Dienstleistungen
3799|Steuerzahlungen aus im anderen EU-Land steuerpflichtigen Leistungen
3800|Umsatzsteuer
3801|Umsatzsteuer 7 %
3802|Umsatzsteuer aus innergemeinschaftlichem Erwerb
3804|Umsatzsteuer aus innergemeinschaftlichem Erwerb 19 %
3806|Umsatzsteuer 19 %
3807|Umsatzsteuer aus im Inland steuerpflichtigen EU-Lieferungen
3808|Umsatzsteuer aus im Inland steuerpflichtigen EU-Lieferungen 19 %
3809|Umsatzsteuer aus innergemeinschaftlichem Erwerb ohne Vorsteuerabzug
3810|Umsatzsteuer nicht fällig
3811|Umsatzsteuer nicht fällig 7 %
3812|Umsatzsteuer nicht fällig aus im Inland steuerpflichtigen EU-Lieferungen
3814|Umsatzsteuer nicht fällig aus im Inland steuerpflichtigen EU-Lieferungen 19 %
3816|Umsatzsteuer nicht fällig 19 %
3817|Umsatzsteuer aus im anderen EU-Land steuerpflichtigen Lieferungen
3818|Umsatzsteuer aus im anderen EU-Land steuerpflichtigen sonstigen Leistungen/Werklieferungen
3819|Umsatzsteuer aus Erwerb als letzter Abnehmer innerhalb eines Dreiecksgeschäfts
3820|Umsatzsteuer-Vorauszahlungen
3830|Umsatzsteuer-Vorauszahlungen 1/11
3831|Umsatzsteuer aus im Inland steuerpflichtigen EU-Lieferungen, nur
3832|Nachsteuer, UStVA Kz. 65
3834|Umsatzsteuer aus innergemeinschaftlichem Erwerb von Neufahrzeugen von Lieferanten ohne Umsatzsteuer-Identifikationsnummer
3835|Umsatzsteuer nach § 13b UStG
3837|Umsatzsteuer nach § 13b UStG 19 %
3839|Umsatzsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager
3840|Umsatzsteuer laufendes Jahr
3841|Umsatzsteuerverbindlichkeiten Vorjahr
3845|Umsatzsteuerverbindlichkeiten frühere Jahre
3851|In Rechnung unrichtig oder unberechtigt ausgewiesene Steuerbeträge, UStVA Kz. 69
3854|Steuerzahlungen an andere Länder
3860|Verbindlichkeiten aus Umsatzsteuer-Vorauszahlungen
3865|Umsatzsteuer in Folgeperiode fällig (§§ 13 Abs. 1 Nr. 6 und 13b Abs. 2 UStG)
3900|Passive Rechnungsabgrenzung
3950|Abgrenzung unterjährig pauschal gebuchter Abschreibungen für
4000|Umsatzerlöse (Zur freien Verfügung)
4100|Steuerfreie Umsätze § 4 Nr. 8 ff. UStG
4105|Steuerfreie Umsätze nach § 4 Nr. 12 UStG (Vermietung und Verpachtung)
4110|Sonstige steuerfreie Umsätze Inland
4120|Steuerfreie Umsätze nach § 4 Nr. 1a UStG
4125|Steuerfreie innergemeinschaftliche Lieferungen nach § 4 Nr. 1b UStG
4130|Lieferungen des ersten Abnehmers bei innergemeinschaftlichen Dreiecksgeschäften § 25b Abs. 2 UStG
4131|Umsatzerlöse nach § 25 UStG ohne USt1)
4132|Umsatzerlöse nach § 25a UStG ohne USt1)
4133|Umsatzerlöse nach § 25 UStG 19 % USt1)
4134|Umsatzerlöse nach § 25a UStG 19 % USt1)
4135|Steuerfreie innergemeinschaftliche Lieferungen von Neufahrzeugen an Abnehmer ohne Umsatzsteuer-Identifikationsnummer
4136|Umsatzerlöse nach §§ 25 und 25a UStG 19 % USt11)
4138|Umsatzerlöse nach §§ 25 und 25a UStG ohne USt11)
4139|Umsatzerlöse aus Reiseleistungen § 25 Abs. 2 UStG, steuerfrei
4140|Steuerfreie Umsätze Offshore etc.
4150|Sonstige steuerfreie Umsätze (z. B. § 4 Nr. 2 bis 7 UStG)
4160|Steuerfreie Umsätze ohne Vorsteuerabzug zum Gesamtumsatz gehörend, § 4 UStG
4165|Steuerfreie Umsätze ohne Vorsteuerabzug zum Gesamtumsatz gehörend
4180|Erlöse, die mit den Durchschnittssätzen des § 24 UStG versteuert werden
4184|Steuerfreie Erlöse Kleinunternehmer nach § 19 Abs. 1 UStG
4200|Erlöse
4290|Erlöse 0 % USt
4300|Erlöse 7 % USt
4310|Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt
4315|Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt
4320|Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen, im Inland nicht steuerbar3)
4331|Erlöse aus im anderen EU-Land steuerpflichtigen elektronischen Dienstleistungen5)
4334|Erlöse 7 % USt
4335|Erlöse aus Lieferungen von Mobilfunkgeräten, Tablet-Computern, Spielekonsolen und integrierten Schaltkreisen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet
4336|Erlöse aus im anderen EU-Land steuerpflichtigen sonstigen Leistungen, für die der Leistungsempfänger die Umsatzsteuer schuldet
4337|Erlöse aus Leistungen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet
4338|Erlöse aus im Drittland steuerbaren Leistungen, im Inland nicht steuerbare Umsätze
4339|Erlöse aus im anderen EU-Land steuerbaren Leistungen, im Inland nicht steuerbare Umsätze
4340|Erlöse 16 % USt
4400|Erlöse 19 % USt
4410|Erlöse 19 % USt
4449|Erlöse aus im Inland steuerpflichtigen elektronischen Dienstleistungen 19 % USt
4499|Nebenerlöse (Bezug zu Materialaufwand) Konten für die Verbuchung von Sonderbetriebseinnahmen
4500|Sonderbetriebseinnahmen, Tätigkeitsvergütung28)
4501|Sonderbetriebseinnahmen, Miet-/Pachteinnahmen28)
4502|Sonderbetriebseinnahmen, Zinseinnahmen28)
4503|Sonderbetriebseinnahmen, Haftungsvergütung28)
4504|Sonderbetriebseinnahmen, Pensionszahlungen28)
4505|Sonderbetriebseinnahmen, sonstige Sonderbetriebseinnahmen28)
4510|Erlöse Abfallverwertung
4520|Erlöse Leergut
4560|Provisionsumsätze
4564|Provisionsumsätze, steuerfrei § 4 Nr. 8 ff. UStG
4565|Provisionsumsätze, steuerfrei § 4 Nr. 5 UStG
4569|Provisionsumsätze 19 % USt
4570|Sonstige Erträge aus Provisionen, Lizenzen und Patenten
4580|Statistisches Konto Erlöse zum allgemeinen Umsatzsteuersatz (EÜR)15)
4581|Statistisches Konto Erlöse zum ermäßigten Umsatzsteuersatz (EÜR)15)
4582|Statistisches Konto Erlöse steuerfrei und nicht steuerbar (EÜR)15)
4589|Gegenkonto 4580-4582 bei Aufteilung der Erlöse nach Steuersätzen (EÜR)
4600|Unentgeltliche Wertabgaben
4605|Entnahme von Gegenständen ohne USt
4610|Entnahme durch den Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 7 % USt
4616|Entnahme durch den Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 7 % USt
4619|Entnahme durch den Unternehmer für Zwecke außerhalb des Unternehmens (Waren) ohne USt
4620|Entnahme durch den Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 19 % USt
4630|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens 7 % USt
4636|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens 7 % USt
4637|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt
4638|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt (TelefonNutzung)
4639|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt (FahrzeugNutzung)
4640|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt
4645|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt (FahrzeugNutzung)
4646|Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt (TelefonNutzung)
4650|Unentgeltliche Erbringung einer sonstigen Leistung 7 % USt
4656|Unentgeltliche Erbringung einer sonstigen Leistung 7 % USt
4659|Unentgeltliche Erbringung einer sonstigen Leistung ohne USt
4660|Unentgeltliche Erbringung einer sonstigen Leistung 19 % USt
4670|Unentgeltliche Zuwendung von Waren 7 % USt
4676|Unentgeltliche Zuwendung von Waren 7 % USt
4679|Unentgeltliche Zuwendung von Waren ohne USt
4680|Unentgeltliche Zuwendung von Waren 19 % USt
4686|Unentgeltliche Zuwendung von Gegenständen 19 % USt
4689|Unentgeltliche Zuwendung von Gegenständen ohne USt
4690|Nicht steuerbare Umsätze (Innenumsätze)
4695|Umsatzsteuervergütungen nach § 24 UStG8)
4699|Direkt mit dem Umsatz verbundene Steuern
4700|Erlösschmälerungen
4701|Erlösschmälerungen für steuerfreie Umsätze nach § 4 Nr. 8 ff. UStG
4702|Erlösschmälerungen für steuerfreie Umsätze nach § 4 Nr. 2 bis 7 UStG
4703|Erlösschmälerungen für sonstige steuerfreie Umsätze ohne Vorsteuerabzug
4704|Erlösschmälerungen für sonstige steuerfreie Umsätze mit Vorsteuerabzug
4705|Erlösschmälerungen aus steuerfreien Umsätzen § 4 Nr. 1a UStG
4706|Erlösschmälerungen für steuerfreie innergemeinschaftliche Dreiecksgeschäfte nach § 25b Abs. 2 und 4 UStG
4707|Erlösschmälerungen für steuerfreie Umsätze nach § 19 Abs. 1 UStG1)
4708|Erlösschmälerungen für Umsätze nach § 25 UStG 19 % USt1)
4709|Erlösschmälerungen für Umsätze nach § 25a UStG 19 % USt1)
4710|Erlösschmälerungen 7 % USt
4719|Erlösschmälerungen 0 % USt
4720|Erlösschmälerungen 19 % USt
4724|Erlösschmälerungen aus steuerfreien innergemeinschaftlichen Lieferungen
4725|Erlösschmälerungen aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt
4726|Erlösschmälerungen aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt
4727|Erlösschmälerungen aus im anderen EU-Land steuerpflichtigen Lieferungen3)
4750|Gewährte Boni 7 % USt
4760|Gewährte Boni 19 % USt
4769|Gewährte Boni
4770|Gewährte Rabatte
4780|Gewährte Rabatte 7 % USt
4790|Gewährte Rabatte 19 % USt
4800|Bestandsveränderungen - fertige Erzeugnisse
4810|Bestandsveränderungen - unfertige Erzeugnisse
4815|Bestandsveränderungen - unfertige Leistungen
4816|Bestandsveränderungen in Ausführung befindlicher Bauaufträge
4818|Bestandsveränderungen in Arbeit befindlicher Aufträge Andere aktivierte Eigenleistungen
4820|Andere aktivierte Eigenleistungen
4824|Aktivierte Eigenleistungen (den Herstellungskosten zurechenbare Fremdkapitalzinsen)
4825|Aktivierte Eigenleistungen zur Erstellung von selbst geschaffenen immateriellen Vermögensgegenständen Sonstige betriebliche Erträge
4830|Sonstige betriebliche Erträge
4832|Sonstige betriebliche Erträge von verbundenen Unternehmen
4833|Andere Nebenerlöse
4834|Sonstige Erträge betrieblich und regelmäßig 16 % USt
4835|Sonstige Erträge betrieblich und regelmäßig
4836|Sonstige Erträge betrieblich und regelmäßig 19 % USt
4838|Erstattete Vorsteuer anderer Länder
4839|Sonstige Erträge unregelmäßig
4840|Erträge aus der Währungsumrechnung
4841|Sonstige Erträge betrieblich und regelmäßig, steuerfrei § 4 Nr. 8 ff. UStG
4842|Sonstige betriebliche Erträge, steuerfrei z. B. § 4 Nr. 2 bis 7 UStG
4843|Erträge aus Bewertung Finanzmittelfonds
4844|Erlöse aus Verkäufen Sachanlagevermögen steuerfrei § 4 Nr. 1a UStG (bei Buchgewinn)
4845|Erlöse aus Verkäufen Sachanlagevermögen 19 % USt (bei Buchgewinn)
4847|Erträge aus der Währungsumrechnung (nicht § 256a HGB)
4848|Erlöse aus Verkäufen Sachanlagevermögen steuerfrei § 4 Nr. 1b UStG (bei Buchgewinn)
4849|Erlöse aus Verkäufen Sachanlagevermögen (bei Buchgewinn)
4850|Erlöse aus Verkäufen immaterieller Vermögensgegenstände (bei Buchgewinn)
4851|Erlöse aus Verkäufen Finanzanlagen (bei Buchgewinn)
4852|Erlöse aus Verkäufen Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG (bei Buchgewinn)9)
4855|Anlagenabgänge Sachanlagen (Restbuchwert bei Buchgewinn)
4856|Anlagenabgänge immaterielle Vermögensgegenstände (Restbuchwert bei Buchgewinn)
4857|Anlagenabgänge Finanzanlagen (Restbuchwert bei Buchgewinn)
4858|Anlagenabgänge Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG (Restbuchwert bei Buchgewinn)9)
4860|Grundstückserträge
4861|Erlöse aus Vermietung und Verpachtung, umsatzsteuerfrei § 4 Nr. 12 UStG
4862|Erlöse aus Vermietung und Verpachtung 19 % USt
4865|Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens 19 % USt für § 4 Abs. 3 Satz 4 EStG
4866|Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens, umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m. § 4 Abs. 3 Satz 4 EStG
4867|Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens, umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m. § 4 Abs. 3 Satz 4 EStG, § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG9)
4869|Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens nach § 4 Abs. 3 Satz 4 EStG
4904|Abgänge Wertpapiere des Umlaufvermögens § 8b Abs. 2 KStG (Buchwert bei Buchgewinn9)
4905|Erträge aus dem Abgang von Gegenständen des Umlaufvermögens außer Vorräte
4906|Erträge aus dem Abgang von Gegenständen des Umlaufvermögens (außer Vorräte) § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG9)
4910|Erträge aus Zuschreibungen des Sachanlagevermögens
4911|Erträge aus Zuschreibungen des immateriellen Anlagevermögens
4912|Erträge aus Zuschreibungen des Finanzanlagevermögens
4913|Erträge aus Zuschreibungen des Finanzanlagevermögens § 3 Nr. 40 EStG bzw. § 8b Abs. 3 S. 9 KStG9)
4914|Erträge aus Zuschreibungen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG9)
4915|Erträge aus Zuschreibungen des Umlaufvermögens (außer Vorräte)
4916|Erträge aus Zuschreibungen des Umlaufvermögens § 3 Nr. 40 EStG bzw. § 8b Abs. 3 S. 9 KStG9)
4920|Erträge aus der Herabsetzung der Pauschalwertberichtigung auf Forderungen
4923|Erträge aus der Herabsetzung der Einzelwertberichtigung auf Forderungen
4925|Erträge aus abgeschriebenen Forderungen
4927|Erträge aus der Auflösung einer steuerlichen Rücklage nach § 6b Abs. 3 EStG
4928|Erträge aus der Auflösung einer steuerlichen Rücklage nach § 6b Abs. 10 EStG
4929|Erträge aus der Auflösung der Rücklage für Ersatzbeschaffung, R 6.6 EStR
4930|Erträge aus der Auflösung von Rückstellungen
4932|Erträge aus der Herabsetzung von Verbindlichkeiten
4935|Erträge aus der Auflösung sonstiger steuerlicher Rücklagen
4937|Erträge aus der Auflösung steuerrechtlicher Sonderabschreibungen
4938|Erträge aus der Auflösung einer steuerlichen Rücklage nach § 4g EStG
4940|Verrechnete sonstige Sachbezüge (keine Waren)
4941|Sachbezüge 7 % USt (Waren)
4945|Sachbezüge 19 % USt (Waren)
4946|Verrechnete sonstige Sachbezüge
4947|Verrechnete sonstige Sachbezüge aus Fahrzeug-Gestellung 19 % USt
4948|Verrechnete sonstige Sachbezüge 19 % USt
4949|Verrechnete sonstige Sachbezüge ohne Umsatzsteuer
4960|Periodenfremde Erträge
4970|Versicherungsentschädigungen und Schadenersatzleistungen
4972|Erstattungen Aufwendungsausgleichsgesetz
4975|Investitionszuschüsse (steuerpflichtig)
4980|Investitionszulagen (steuerfrei)
4981|Steuerfreie Erträge aus der Auflösung von steuerlichen Rücklagen
4982|Sonstige steuerfreie Betriebseinnahmen
4987|Erträge aus der Aktivierung unentgeltlich erworbener Vermögensgegenstände
4989|Kostenerstattungen, Rückvergütungen und Gutschriften für frühere Jahre
4992|Erträge aus Verwaltungskostenumlagen
5000|Aufwendungen für Roh-, Hilfs- und Betriebsstoffe und für bezogene Waren
5100|Einkauf Roh-, Hilfs- und Betriebsstoffe
5110|Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer
5129|Einkauf Roh-, Hilfs- und Betriebsstoffe ohne Vorsteuerabzug
5130|Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer
5160|Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer
5162|Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer
5166|Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb ohne Vorsteuer und 7 % Umsatzsteuer
5167|Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb ohne Vorsteuer und 19 % Umsatzsteuer
5170|Einkauf Roh-, Hilfs- und Betriebsstoffe 5,5 % Vorsteuer
5171|Einkauf Roh-, Hilfs- und Betriebsstoffe 7,8 % Vorsteuer8)
5175|Einkauf Roh-, Hilfs- und Betriebsstoffe aus einem USt-Lager § 13a UStG 7 % Vorsteuer und 7 % Umsatzsteuer
5176|Einkauf Roh-, Hilfs- und Betriebsstoffe aus einem USt-Lager § 13a UStG 19 % Vorsteuer und 19 % Umsatzsteuer
5189|Erwerb Roh-, Hilfs- und Betriebsstoffe als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer
5190|Energiestoffe (Fertigung)
5191|Energiestoffe (Fertigung) 7 % Vorsteuer
5192|Energiestoffe (Fertigung) 19 % Vorsteuer
5200|Wareneingang
5300|Wareneingang 7 % Vorsteuer
5347|Wareneingang 7 % Vorsteuer
5349|Wareneingang ohne Vorsteuerabzug
5400|Wareneingang 19 % Vorsteuer
5418|Wareneingang 19 % Vorsteuer
5420|Innergemeinschaftlicher Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer
5425|Innergemeinschaftlicher Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer
5430|Innergemeinschaftlicher Erwerb ohne Vorsteuer und 7 % Umsatzsteuer
5435|Innergemeinschaftlicher Erwerb ohne Vorsteuer und 19 % Umsatzsteuer
5440|Innergemeinschaftlicher Erwerb von Neufahrzeugen von Lieferanten ohne Umsatzsteuer-Identifikationsnummer 19 % Vorsteuer und 19 % Umsatzsteuer
5505|Wareneingang 5,5 % Vorsteuer
5540|Wareneingang zum Durchschnittssatz nach § 24 UStG 7,8 % Vorsteuer8)
5550|Steuerfreier innergemeinschaftlicher Erwerb
5551|Wareneingang im Drittland steuerbar
5552|Erwerb 1. Abnehmer innerhalb eines Dreiecksgeschäftes
5553|Erwerb Waren als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer
5558|Wareneingang im anderen EU-Land steuerbar
5559|Steuerfreie Einfuhren
5560|Waren aus einem Umsatzsteuerlager, § 13a UStG 7 % Vorsteuer und 7 % Umsatzsteuer
5565|Waren aus einem Umsatzsteuerlager, § 13a UStG 19 % Vorsteuer und 19 % Umsatzsteuer
5600|Nicht abziehbare Vorsteuer
5610|Nicht abziehbare Vorsteuer 7 %
5660|Nicht abziehbare Vorsteuer 19 %
5700|Nachlässe
5701|Nachlässe aus Einkauf Roh-, Hilfs- und Betriebsstoffe
5710|Nachlässe 7 % Vorsteuer
5714|Nachlässe aus Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer
5715|Nachlässe aus Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer
5717|Nachlässe aus Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer
5718|Nachlässe aus Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer
5720|Nachlässe 19 % Vorsteuer
5724|Nachlässe aus innergemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer
5725|Nachlässe aus innergemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer
5730|Erhaltene Skonti
5731|Erhaltene Skonti 7 % Vorsteuer
5733|Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe
5734|Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer
5736|Erhaltene Skonti 19 % Vorsteuer
5738|Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer
5741|Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem innergemeinschaftlichem Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer
5743|Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem innergemeinschaftlichem Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer
5744|Erhaltene Skonti aus Einkauf Roh-, Hilfs- und Betriebsstoffe aus steuerpflichtigem innergemeinschaftlichem Erwerb
5745|Erhaltene Skonti aus steuerpflichtigem innergemeinschaftlichem Erwerb
